start_time;duration_sec;call_type;location_origin;country_origin;location_dest;country_dest;is_night_call;transaction_status;fraud_type;operator_maroc;department;call_zone;roaming_flag;call_cost_mad;high_cost_flag;long_duration_flag;international_flag;fraud_flag;fraud_risk_proba;fraud_risk_score_100
2025-05-31 16:10:02;97;local;Accra;GH;Kampala;UG;0;Fraudulent;random_fraud;inwi;Finance;National;0;33.95;0;0;0;1;0.38719946;38.7
2025-05-31 16:10:02;267;local;Nairobi;KE;Nairobi;KE;0;Genuine;none;Orange Maroc;IT;National;0;93.45;0;0;0;0;0.39129868;39.1
2025-05-31 16:10:02;84;international;Lagos;NG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;Roaming;1;210.0;0;0;0;0;0.4674687;46.7
2025-05-31 16:10:02;57;local;Kampala;UG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Commercial;National;0;19.95;0;0;0;0;0.45258838;45.3
2025-05-31 16:10:02;54;international;Nairobi;KE;Accra;GH;0;Fraudulent;random_fraud;Orange Maroc;RH;Roaming;1;135.0;0;0;0;1;0.48710823;48.7
2025-05-31 16:10:02;214;local;Nairobi;KE;Johannesburg;ZA;0;Fraudulent;random_fraud;Orange Maroc;RH;National;0;74.9;0;0;0;1;0.3960041;39.6
2025-05-31 16:10:02;461;international;Johannesburg;ZA;Accra;GH;0;Fraudulent;subscription_fraud;Orange Maroc;Finance;International;0;553.2;1;1;1;1;0.30352154;30.4
2025-05-31 16:10:02;53;international;Addis Ababa;ET;Johannesburg;ZA;0;Genuine;none;Orange Maroc;IT;International;0;63.6;0;0;1;0;0.3903471;39.0
2025-05-31 16:10:02;10;international;Accra;GH;Cairo;EG;0;Genuine;none;Orange Maroc;RH;Roaming;1;25.0;0;0;0;0;0.4630679;46.3
2025-05-31 16:10:02;17;international;Johannesburg;ZA;Nairobi;KE;0;Fraudulent;sim_box_fraud;inwi;IT;International;0;20.4;0;0;1;1;0.8752937;87.5
2025-05-31 16:10:02;88;local;Kampala;UG;Addis Ababa;ET;0;Genuine;none;Orange Maroc;RH;National;0;30.8;0;0;0;0;0.29978496;30.0
2025-05-31 16:10:02;14;local;Accra;GH;Cairo;EG;0;Genuine;none;Maroc Telecom;Support;National;0;4.9;0;0;0;0;0.39335853;39.3
2025-05-31 16:10:02;59;international;Cairo;EG;Addis Ababa;ET;0;Fraudulent;random_fraud;inwi;IT;International;0;70.8;0;0;1;1;0.5407366;54.1
2025-05-31 16:10:02;179;international;Lagos;NG;Lagos;NG;0;Genuine;none;Maroc Telecom;IT;International;0;214.8;0;0;1;0;0.37121564;37.1
2025-05-31 16:10:02;279;local;Lagos;NG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Direction;National;0;97.65;0;0;0;0;0.51328516;51.3
2025-05-31 16:10:02;258;international;Nairobi;KE;Nairobi;KE;0;Genuine;none;Orange Maroc;Support;Roaming;1;645.0;1;0;0;0;0.22860387;22.9
2025-05-31 16:10:02;29;local;Addis Ababa;ET;Cairo;EG;0;Fraudulent;random_fraud;Maroc Telecom;IT;National;0;10.15;0;0;0;1;0.46812934;46.8
2025-05-31 16:10:02;66;local;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;IT;National;0;23.1;0;0;0;0;0.34668294;34.7
2025-05-31 16:10:02;219;local;Lagos;NG;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;National;0;76.65;0;0;0;1;0.47671667;47.7
2025-05-31 16:10:02;86;local;Johannesburg;ZA;Kampala;UG;0;Genuine;none;Orange Maroc;RH;National;0;30.1;0;0;0;0;0.48340967;48.3
2025-05-31 16:10:02;100;local;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;inwi;Support;National;0;35.0;0;0;0;0;0.5826964;58.3
2025-05-31 16:10:02;293;local;Nairobi;KE;Kampala;UG;0;Genuine;none;Orange Maroc;RH;National;0;102.55;0;0;0;0;0.41950598;42.0
2025-05-31 16:10:02;44;international;Lagos;NG;Kampala;UG;0;Fraudulent;subscription_fraud;Orange Maroc;Direction;International;0;52.8;0;0;1;1;0.8433186;84.3
2025-05-31 16:10:02;48;international;Cairo;EG;Kampala;UG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;57.6;0;0;1;1;0.83657396;83.7
2025-05-31 16:10:02;255;international;Nairobi;KE;Kampala;UG;0;Genuine;none;Maroc Telecom;IT;International;0;306.0;1;0;1;0;0.30423373;30.4
2025-05-31 16:10:02;133;international;Nairobi;KE;Kampala;UG;0;Genuine;none;Maroc Telecom;RH;International;0;159.6;0;0;1;0;0.42022857;42.0
2025-05-31 16:10:02;428;local;Accra;GH;Cairo;EG;0;Genuine;none;Maroc Telecom;Commercial;National;0;149.8;0;1;0;0;0.39378965;39.4
2025-05-31 16:10:02;278;local;Kampala;UG;Kampala;UG;0;Genuine;none;Maroc Telecom;IT;National;0;97.3;0;0;0;0;0.31506664;31.5
2025-05-31 16:10:02;501;local;Cairo;EG;Nairobi;KE;0;Genuine;none;Maroc Telecom;IT;National;0;175.35;0;1;0;0;0.43338564;43.3
2025-05-31 16:10:02;65;local;Addis Ababa;ET;Johannesburg;ZA;0;Fraudulent;call_masking;Maroc Telecom;IT;National;0;22.75;0;0;0;1;0.42364568;42.4
2025-05-31 16:10:02;345;local;Addis Ababa;ET;Cairo;EG;0;Genuine;none;Orange Maroc;Commercial;National;0;120.75;0;0;0;0;0.40613857;40.6
2025-05-31 16:10:02;179;local;Addis Ababa;ET;Nairobi;KE;0;Genuine;none;inwi;Commercial;National;0;62.65;0;0;0;0;0.4522504;45.2
2025-05-31 16:10:02;13;international;Accra;GH;Lagos;NG;0;Fraudulent;random_fraud;inwi;IT;International;0;15.6;0;0;1;1;0.8157217;81.6
2025-05-31 16:10:02;121;local;Addis Ababa;ET;Accra;GH;0;Genuine;none;Orange Maroc;Commercial;National;0;42.35;0;0;0;0;0.42885464;42.9
2025-05-31 16:10:02;335;international;Nairobi;KE;Kampala;UG;0;Genuine;none;Maroc Telecom;Commercial;International;0;402.0;1;0;1;0;0.35264874;35.3
2025-05-31 16:10:02;319;local;Nairobi;KE;Accra;GH;0;Genuine;none;Orange Maroc;Direction;National;0;111.65;0;0;0;0;0.510481;51.0
2025-05-31 16:10:02;43;local;Accra;GH;Accra;GH;0;Genuine;none;Maroc Telecom;Support;National;0;15.05;0;0;0;0;0.37991002;38.0
2025-05-31 16:10:02;28;international;Cairo;EG;Nairobi;KE;0;Fraudulent;sim_box_fraud;Orange Maroc;Direction;International;0;33.6;0;0;1;1;0.8641655;86.4
2025-05-31 16:10:02;48;local;Kampala;UG;Lagos;NG;0;Fraudulent;call_masking;inwi;Direction;National;0;16.8;0;0;0;1;0.43693334;43.7
2025-05-31 16:10:02;410;international;Nairobi;KE;Cairo;EG;0;Fraudulent;call_masking;Orange Maroc;RH;International;0;492.0;1;1;1;1;0.4868607;48.7
2025-05-31 16:10:02;597;local;Kampala;UG;Lagos;NG;0;Fraudulent;call_masking;inwi;Commercial;National;0;208.95;0;1;0;1;0.4920344;49.2
2025-05-31 16:10:02;125;local;Accra;GH;Cairo;EG;0;Genuine;none;Orange Maroc;Finance;National;0;43.75;0;0;0;0;0.39687407;39.7
2025-05-31 16:10:02;90;international;Johannesburg;ZA;Accra;GH;0;Fraudulent;subscription_fraud;Orange Maroc;Commercial;International;0;108.0;0;0;1;1;0.40375897;40.4
2025-05-31 16:10:02;36;international;Kampala;UG;Kampala;UG;0;Fraudulent;sim_box_fraud;Maroc Telecom;IT;International;0;43.2;0;0;1;1;0.8084645;80.8
2025-05-31 16:10:02;68;international;Nairobi;KE;Johannesburg;ZA;0;Genuine;none;inwi;Commercial;International;0;81.6;0;0;1;0;0.43720087;43.7
2025-05-31 16:10:02;445;international;Cairo;EG;Nairobi;KE;0;Genuine;none;Maroc Telecom;IT;International;0;534.0;1;1;1;0;0.33549199;33.5
2025-05-31 16:10:02;90;international;Accra;GH;Addis Ababa;ET;0;Genuine;none;inwi;Finance;International;0;108.0;0;0;1;0;0.4132616;41.3
2025-05-31 16:10:02;307;local;Lagos;NG;Nairobi;KE;0;Fraudulent;call_masking;Maroc Telecom;Finance;National;0;107.45;0;0;0;1;0.4869553;48.7
2025-05-31 16:10:02;11;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;call_masking;Maroc Telecom;Direction;National;0;3.85;0;0;0;1;0.45523846;45.5
2025-05-31 16:10:02;253;local;Nairobi;KE;Kampala;UG;0;Genuine;none;inwi;IT;National;0;88.55;0;0;0;0;0.35321325;35.3
2025-05-31 16:10:02;10;local;Lagos;NG;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Support;National;0;3.5;0;0;0;0;0.427865;42.8
2025-05-31 16:10:02;97;local;Lagos;NG;Cairo;EG;0;Fraudulent;call_masking;inwi;IT;National;0;33.95;0;0;0;1;0.49577242;49.6
2025-05-31 16:10:02;23;local;Kampala;UG;Cairo;EG;0;Fraudulent;call_masking;Maroc Telecom;Commercial;National;0;8.05;0;0;0;1;0.5328971;53.3
2025-05-31 16:10:02;364;local;Cairo;EG;Kampala;UG;0;Genuine;none;inwi;Finance;National;0;127.4;0;0;0;0;0.38397217;38.4
2025-05-31 16:10:02;48;international;Lagos;NG;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Orange Maroc;Finance;International;0;57.6;0;0;1;1;0.82793766;82.8
2025-05-31 16:10:02;10;local;Nairobi;KE;Accra;GH;0;Fraudulent;random_fraud;Orange Maroc;Direction;National;0;3.5;0;0;0;1;0.4380466;43.8
2025-05-31 16:10:02;36;international;Lagos;NG;Lagos;NG;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;International;0;43.2;0;0;1;1;0.82744193;82.7
2025-05-31 16:10:02;263;international;Addis Ababa;ET;Cairo;EG;0;Fraudulent;random_fraud;Maroc Telecom;Finance;International;0;315.6;1;0;1;1;0.45495856;45.5
2025-05-31 16:10:02;1025;local;Kampala;UG;Accra;GH;0;Genuine;none;inwi;Commercial;National;0;358.75;1;1;0;0;0.4715298;47.2
2025-05-31 16:10:02;29;local;Cairo;EG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;National;0;10.15;0;0;0;0;0.47717226;47.7
2025-05-31 16:10:02;13;international;Cairo;EG;Lagos;NG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Direction;International;0;15.6;0;0;1;1;0.8336358;83.4
2025-05-31 16:10:02;40;local;Accra;GH;Cairo;EG;0;Genuine;none;Orange Maroc;Support;National;0;14.0;0;0;0;0;0.31889132;31.9
2025-05-31 16:10:02;337;local;Johannesburg;ZA;Accra;GH;0;Genuine;none;Orange Maroc;Commercial;National;0;117.95;0;0;0;0;0.47586018;47.6
2025-05-31 16:10:02;70;international;Nairobi;KE;Lagos;NG;0;Genuine;none;Maroc Telecom;RH;International;0;84.0;0;0;1;0;0.481541;48.2
2025-05-31 16:10:02;295;international;Cairo;EG;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Maroc Telecom;Commercial;International;0;354.0;1;0;1;1;0.39556912;39.6
2025-05-31 16:10:02;51;local;Kampala;UG;Cairo;EG;0;Genuine;none;Maroc Telecom;Commercial;National;0;17.85;0;0;0;0;0.33250293;33.3
2025-05-31 16:10:02;46;international;Johannesburg;ZA;Accra;GH;0;Fraudulent;sim_box_fraud;inwi;Finance;International;0;55.2;0;0;1;1;0.87271655;87.3
2025-05-31 16:10:02;11;local;Addis Ababa;ET;Kampala;UG;0;Genuine;none;Maroc Telecom;Commercial;National;0;3.85;0;0;0;0;0.47420964;47.4
2025-05-31 16:10:02;107;local;Lagos;NG;Cairo;EG;0;Genuine;none;inwi;Finance;National;0;37.45;0;0;0;0;0.5117851;51.2
2025-05-31 16:10:02;20;local;Nairobi;KE;Nairobi;KE;0;Genuine;none;Maroc Telecom;Commercial;National;0;7.0;0;0;0;0;0.34821793;34.8
2025-05-31 16:10:02;103;international;Addis Ababa;ET;Nairobi;KE;0;Fraudulent;call_masking;Maroc Telecom;Finance;International;0;123.6;0;0;1;1;0.42781138;42.8
2025-05-31 16:10:02;196;local;Accra;GH;Cairo;EG;0;Genuine;none;Orange Maroc;Finance;National;0;68.6;0;0;0;0;0.39294645;39.3
2025-05-31 16:10:02;500;local;Cairo;EG;Kampala;UG;0;Genuine;none;Maroc Telecom;Commercial;National;0;175.0;0;1;0;0;0.40405613;40.4
2025-05-31 16:10:02;36;international;Cairo;EG;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Orange Maroc;IT;Roaming;1;90.0;0;0;0;1;0.776323;77.6
2025-05-31 16:10:02;26;international;Kampala;UG;Accra;GH;0;Fraudulent;sim_box_fraud;inwi;IT;International;0;31.2;0;0;1;1;0.8255475;82.6
2025-05-31 16:10:02;13;local;Addis Ababa;ET;Kampala;UG;0;Genuine;none;Maroc Telecom;IT;National;0;4.55;0;0;0;0;0.42050505;42.1
2025-05-31 16:10:02;10;local;Johannesburg;ZA;Kampala;UG;0;Genuine;none;inwi;IT;National;0;3.5;0;0;0;0;0.4685958;46.9
2025-05-31 16:10:02;17;international;Lagos;NG;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Maroc Telecom;Finance;International;0;20.4;0;0;1;1;0.86430055;86.4
2025-05-31 16:10:02;19;international;Cairo;EG;Kampala;UG;0;Fraudulent;sim_box_fraud;Maroc Telecom;Support;Roaming;1;47.5;0;0;0;1;0.86301947;86.3
2025-05-31 16:10:02;621;international;Lagos;NG;Accra;GH;0;Genuine;none;Maroc Telecom;RH;International;0;745.2;1;1;1;0;0.27267495;27.3
2025-05-31 16:10:02;13;international;Accra;GH;Kampala;UG;0;Fraudulent;sim_box_fraud;inwi;Commercial;Roaming;1;32.5;0;0;0;1;0.74192584;74.2
2025-05-31 16:10:02;48;international;Kampala;UG;Addis Ababa;ET;0;Fraudulent;sim_box_fraud;Maroc Telecom;Commercial;International;0;57.6;0;0;1;1;0.8322537;83.2
2025-05-31 16:10:02;15;local;Addis Ababa;ET;Cairo;EG;0;Genuine;none;inwi;Support;National;0;5.25;0;0;0;0;0.44826266;44.8
2025-05-31 16:10:02;122;local;Johannesburg;ZA;Cairo;EG;0;Fraudulent;subscription_fraud;Orange Maroc;IT;National;0;42.7;0;0;0;1;0.44625345;44.6
2025-05-31 16:10:02;182;local;Johannesburg;ZA;Lagos;NG;0;Genuine;none;Maroc Telecom;Support;National;0;63.7;0;0;0;0;0.5328505;53.3
2025-05-31 16:10:02;377;local;Johannesburg;ZA;Cairo;EG;0;Genuine;none;Orange Maroc;Direction;National;0;131.95;0;0;0;0;0.4470169;44.7
2025-05-31 16:10:02;10;local;Kampala;UG;Cairo;EG;0;Genuine;none;inwi;IT;National;0;3.5;0;0;0;0;0.59283215;59.3
2025-05-31 16:10:02;185;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;subscription_fraud;Orange Maroc;Commercial;National;0;64.75;0;0;0;1;0.3966755;39.7
2025-05-31 16:10:02;56;local;Cairo;EG;Kampala;UG;0;Fraudulent;random_fraud;Orange Maroc;IT;National;0;19.6;0;0;0;1;0.6206517;62.1
2025-05-31 16:10:02;106;local;Johannesburg;ZA;Accra;GH;0;Fraudulent;random_fraud;inwi;IT;National;0;37.1;0;0;0;1;0.4673542;46.7
2025-05-31 16:10:02;15;local;Kampala;UG;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Finance;National;0;5.25;0;0;0;0;0.4480025;44.8
2025-05-31 16:10:02;10;local;Addis Ababa;ET;Cairo;EG;0;Fraudulent;random_fraud;inwi;Support;National;0;3.5;0;0;0;1;0.38722813;38.7
2025-05-31 16:10:02;262;local;Nairobi;KE;Nairobi;KE;0;Genuine;none;inwi;Commercial;National;0;91.7;0;0;0;0;0.37874767;37.9
2025-05-31 16:10:02;10;local;Cairo;EG;Kampala;UG;0;Fraudulent;call_masking;Orange Maroc;RH;National;0;3.5;0;0;0;1;0.47094548;47.1
2025-05-31 16:10:02;34;international;Accra;GH;Lagos;NG;0;Fraudulent;sim_box_fraud;inwi;RH;International;0;40.8;0;0;1;1;0.8804282;88.0
2025-05-31 16:10:02;224;local;Kampala;UG;Nairobi;KE;0;Genuine;none;Orange Maroc;Commercial;National;0;78.4;0;0;0;0;0.44673893;44.7
2025-05-31 16:10:02;300;local;Nairobi;KE;Accra;GH;0;Genuine;none;Orange Maroc;Finance;National;0;105.0;0;0;0;0;0.48651487;48.7
2025-05-31 16:10:02;23;local;Lagos;NG;Nairobi;KE;0;Genuine;none;Orange Maroc;Support;National;0;8.05;0;0;0;0;0.42109376;42.1
2025-05-31 16:10:02;54;international;Kampala;UG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Commercial;International;0;64.8;0;0;1;0;0.390791;39.1
2025-05-31 16:10:02;227;international;Lagos;NG;Kampala;UG;0;Fraudulent;random_fraud;Orange Maroc;Commercial;International;0;272.4;0;0;1;1;0.47804046;47.8
2025-05-31 16:10:02;496;international;Addis Ababa;ET;Lagos;NG;0;Genuine;none;Maroc Telecom;Commercial;International;0;595.2;1;1;1;0;0.32760498;32.8
2025-05-31 16:10:02;44;local;Kampala;UG;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Maroc Telecom;Direction;National;0;15.4;0;0;0;1;0.4636006;46.4
2025-05-31 16:10:02;44;local;Addis Ababa;ET;Accra;GH;0;Genuine;none;Maroc Telecom;Support;National;0;15.4;0;0;0;0;0.48458487;48.5
2025-05-31 16:10:02;60;local;Accra;GH;Cairo;EG;0;Genuine;none;Maroc Telecom;IT;National;0;21.0;0;0;0;0;0.42279407;42.3
2025-05-31 16:10:02;20;international;Cairo;EG;Nairobi;KE;0;Genuine;none;Maroc Telecom;RH;International;0;24.0;0;0;1;0;0.7790276;77.9
2025-05-31 16:10:02;29;international;Addis Ababa;ET;Cairo;EG;0;Fraudulent;sim_box_fraud;inwi;Finance;Roaming;1;72.5;0;0;0;1;0.8692193;86.9
2025-05-31 16:10:02;172;local;Johannesburg;ZA;Kampala;UG;0;Genuine;none;Maroc Telecom;Direction;National;0;60.2;0;0;0;0;0.39693454;39.7
2025-05-31 16:10:02;306;international;Accra;GH;Kampala;UG;0;Fraudulent;call_masking;Orange Maroc;RH;Roaming;1;765.0;1;0;0;1;0.40204307;40.2
2025-05-31 16:10:02;244;international;Cairo;EG;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Maroc Telecom;IT;Roaming;1;610.0;1;0;0;1;0.5121958;51.2
2025-05-31 16:10:02;206;local;Johannesburg;ZA;Accra;GH;0;Genuine;none;Maroc Telecom;RH;National;0;72.1;0;0;0;0;0.43099537;43.1
2025-05-31 16:10:02;10;local;Lagos;NG;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Finance;National;0;3.5;0;0;0;0;0.41699225;41.7
2025-05-31 16:10:02;115;international;Lagos;NG;Johannesburg;ZA;0;Genuine;none;Maroc Telecom;Commercial;Roaming;1;287.5;1;0;0;0;0.49471027;49.5
2025-05-31 16:10:02;117;international;Johannesburg;ZA;Cairo;EG;0;Genuine;none;Orange Maroc;Finance;Roaming;1;292.5;1;0;0;0;0.43859607;43.9
2025-05-31 16:10:02;311;international;Lagos;NG;Lagos;NG;0;Genuine;none;Orange Maroc;IT;International;0;373.2;1;0;1;0;0.35895035;35.9
2025-05-31 16:10:02;279;local;Nairobi;KE;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;IT;National;0;97.65;0;0;0;0;0.465197;46.5
2025-05-31 16:10:02;11;international;Cairo;EG;Addis Ababa;ET;0;Genuine;none;Orange Maroc;Finance;International;0;13.2;0;0;1;0;0.86503345;86.5
2025-05-31 16:10:02;454;local;Accra;GH;Nairobi;KE;0;Fraudulent;call_masking;inwi;RH;National;0;158.9;0;1;0;1;0.34985834;35.0
2025-05-31 16:10:02;846;local;Accra;GH;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;National;0;296.1;1;1;0;0;0.22564264;22.6
2025-05-31 16:10:02;23;local;Nairobi;KE;Lagos;NG;0;Genuine;none;Maroc Telecom;Finance;National;0;8.05;0;0;0;0;0.48807377;48.8
2025-05-31 16:10:02;84;local;Cairo;EG;Nairobi;KE;0;Genuine;none;Orange Maroc;IT;National;0;29.4;0;0;0;0;0.40716013;40.7
2025-05-31 16:10:02;577;international;Nairobi;KE;Nairobi;KE;0;Genuine;none;Maroc Telecom;Support;International;0;692.4;1;1;1;0;0.28229722;28.2
2025-05-31 16:10:02;104;international;Kampala;UG;Cairo;EG;0;Genuine;none;inwi;Support;International;0;124.8;0;0;1;0;0.40490282;40.5
2025-05-31 16:10:02;10;local;Lagos;NG;Lagos;NG;0;Fraudulent;subscription_fraud;Orange Maroc;Commercial;National;0;3.5;0;0;0;1;0.34326717;34.3
2025-05-31 16:10:02;19;international;Johannesburg;ZA;Kampala;UG;0;Fraudulent;sim_box_fraud;Orange Maroc;Finance;Roaming;1;47.5;0;0;0;1;0.854936;85.5
2025-05-31 16:10:02;46;international;Addis Ababa;ET;Accra;GH;0;Fraudulent;sim_box_fraud;Maroc Telecom;Support;International;0;55.2;0;0;1;1;0.8712449;87.1
2025-05-31 16:10:02;411;local;Addis Ababa;ET;Kampala;UG;0;Fraudulent;call_masking;Orange Maroc;IT;National;0;143.85;0;1;0;1;0.49263278;49.3
2025-05-31 16:10:02;329;local;Johannesburg;ZA;Cairo;EG;0;Fraudulent;call_masking;Maroc Telecom;Direction;National;0;115.15;0;0;0;1;0.5733021;57.3
2025-05-31 16:10:02;10;international;Lagos;NG;Nairobi;KE;0;Fraudulent;sim_box_fraud;inwi;Support;International;0;12.0;0;0;1;1;0.5957159;59.6
2025-05-31 16:10:02;123;local;Lagos;NG;Nairobi;KE;0;Genuine;none;Orange Maroc;Commercial;National;0;43.05;0;0;0;0;0.47889617;47.9
2025-05-31 16:10:02;264;local;Cairo;EG;Johannesburg;ZA;0;Fraudulent;subscription_fraud;Maroc Telecom;Finance;National;0;92.4;0;0;0;1;0.4042695;40.4
2025-05-31 16:10:02;46;local;Cairo;EG;Addis Ababa;ET;0;Genuine;none;Orange Maroc;IT;National;0;16.1;0;0;0;0;0.3371336;33.7
2025-05-31 16:10:02;194;international;Cairo;EG;Kampala;UG;0;Fraudulent;subscription_fraud;Maroc Telecom;Direction;International;0;232.8;0;0;1;1;0.38684544;38.7
2025-05-31 16:10:02;190;international;Accra;GH;Cairo;EG;0;Genuine;none;Maroc Telecom;Support;International;0;228.0;0;0;1;0;0.39334458;39.3
2025-05-31 16:10:02;21;international;Addis Ababa;ET;Cairo;EG;0;Genuine;none;Orange Maroc;RH;International;0;25.2;0;0;1;0;0.8273604;82.7
2025-05-31 16:10:02;61;international;Johannesburg;ZA;Accra;GH;0;Genuine;none;Orange Maroc;IT;International;0;73.2;0;0;1;0;0.40095535;40.1
2025-05-31 16:10:02;210;local;Lagos;NG;Cairo;EG;0;Genuine;none;Orange Maroc;Commercial;National;0;73.5;0;0;0;0;0.43208653;43.2
2025-05-31 16:10:02;33;local;Addis Ababa;ET;Nairobi;KE;0;Fraudulent;random_fraud;Maroc Telecom;Direction;National;0;11.55;0;0;0;1;0.556843;55.7
2025-05-31 16:10:02;43;international;Kampala;UG;Addis Ababa;ET;0;Fraudulent;call_masking;Orange Maroc;Support;Roaming;1;107.5;0;0;0;1;0.73127633;73.1
2025-05-31 16:10:02;272;local;Johannesburg;ZA;Lagos;NG;0;Genuine;none;Maroc Telecom;IT;National;0;95.2;0;0;0;0;0.4008567;40.1
2025-05-31 16:10:02;49;international;Nairobi;KE;Cairo;EG;0;Fraudulent;sim_box_fraud;Orange Maroc;RH;Roaming;1;122.5;0;0;0;1;0.8043707;80.4
2025-05-31 16:10:02;75;international;Cairo;EG;Johannesburg;ZA;0;Fraudulent;call_masking;Orange Maroc;IT;International;0;90.0;0;0;1;1;0.42697823;42.7
2025-05-31 16:10:02;285;local;Cairo;EG;Kampala;UG;0;Genuine;none;Orange Maroc;Direction;National;0;99.75;0;0;0;0;0.45745143;45.7
2025-05-31 16:10:02;10;local;Lagos;NG;Nairobi;KE;0;Genuine;none;inwi;RH;National;0;3.5;0;0;0;0;0.5227784;52.3
2025-05-31 16:10:02;392;international;Nairobi;KE;Cairo;EG;0;Genuine;none;inwi;Support;Roaming;1;980.0;1;0;0;0;0.5180229;51.8
2025-05-31 16:10:02;111;international;Cairo;EG;Cairo;EG;0;Genuine;none;inwi;IT;Roaming;1;277.5;1;0;0;0;0.5125602;51.3
2025-05-31 16:10:02;11;local;Johannesburg;ZA;Addis Ababa;ET;0;Genuine;none;inwi;IT;National;0;3.85;0;0;0;0;0.48585188;48.6
2025-05-31 16:10:02;33;international;Nairobi;KE;Nairobi;KE;0;Fraudulent;sim_box_fraud;inwi;Commercial;International;0;39.6;0;0;1;1;0.8467244;84.7
2025-05-31 16:10:02;646;local;Nairobi;KE;Lagos;NG;0;Fraudulent;random_fraud;inwi;Support;National;0;226.1;0;1;0;1;0.4380874;43.8
2025-05-31 16:10:02;240;local;Johannesburg;ZA;Addis Ababa;ET;0;Fraudulent;call_masking;inwi;Finance;National;0;84.0;0;0;0;1;0.548443;54.8
2025-05-31 16:10:02;54;international;Cairo;EG;Lagos;NG;0;Genuine;none;Orange Maroc;RH;Roaming;1;135.0;0;0;0;0;0.5545375;55.5
2025-05-31 16:10:02;10;local;Johannesburg;ZA;Kampala;UG;0;Genuine;none;Maroc Telecom;Commercial;National;0;3.5;0;0;0;0;0.4450515;44.5
2025-05-31 16:10:02;136;international;Lagos;NG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Support;International;0;163.2;0;0;1;0;0.4489409;44.9
2025-05-31 16:10:02;206;local;Kampala;UG;Accra;GH;0;Genuine;none;inwi;Commercial;National;0;72.1;0;0;0;0;0.43979335;44.0
2025-05-31 16:10:02;51;local;Accra;GH;Kampala;UG;0;Fraudulent;random_fraud;Orange Maroc;IT;National;0;17.85;0;0;0;1;0.30375248;30.4
2025-05-31 16:10:02;252;local;Addis Ababa;ET;Kampala;UG;0;Fraudulent;random_fraud;inwi;Commercial;National;0;88.2;0;0;0;1;0.41561276;41.6
2025-05-31 16:10:02;36;local;Kampala;UG;Addis Ababa;ET;0;Genuine;none;Maroc Telecom;Support;National;0;12.6;0;0;0;0;0.46076468;46.1
2025-05-31 16:10:02;183;international;Johannesburg;ZA;Kampala;UG;0;Genuine;none;Maroc Telecom;Support;Roaming;1;457.5;1;0;0;0;0.4334368;43.3
2025-05-31 16:10:02;73;local;Cairo;EG;Addis Ababa;ET;0;Genuine;none;Orange Maroc;Commercial;National;0;25.55;0;0;0;0;0.49396557;49.4
2025-05-31 16:10:02;103;local;Cairo;EG;Kampala;UG;0;Fraudulent;random_fraud;inwi;Direction;National;0;36.05;0;0;0;1;0.47225058;47.2
2025-05-31 16:10:02;29;local;Lagos;NG;Nairobi;KE;0;Genuine;none;Maroc Telecom;IT;National;0;10.15;0;0;0;0;0.4455213;44.6
2025-05-31 16:10:02;146;local;Kampala;UG;Accra;GH;0;Genuine;none;inwi;Commercial;National;0;51.1;0;0;0;0;0.3825896;38.3
2025-05-31 16:10:02;12;local;Nairobi;KE;Nairobi;KE;0;Fraudulent;random_fraud;inwi;Support;National;0;4.2;0;0;0;1;0.45631653;45.6
2025-05-31 16:10:02;141;local;Johannesburg;ZA;Cairo;EG;0;Fraudulent;random_fraud;Maroc Telecom;IT;National;0;49.35;0;0;0;1;0.46330783;46.3
2025-05-31 16:10:02;220;local;Lagos;NG;Nairobi;KE;0;Genuine;none;Maroc Telecom;Direction;National;0;77.0;0;0;0;0;0.45296982;45.3
2025-05-31 16:10:02;17;local;Johannesburg;ZA;Cairo;EG;0;Genuine;none;Maroc Telecom;RH;National;0;5.95;0;0;0;0;0.45070925;45.1
